Fig 3A,,,
Group,Bin_name_1,Bin_name_2,average_r
O,Bin459,Bin448,0.64 
O,Bin459,Bin379,0.62 
O,Bin459,Bin229,0.59 
O,Bin459,Bin116,0.63 
O,Bin459,Bin27,0.53 
O,Bin459,Bin321,-0.60 
O,Bin1020,Bin1010,0.76 
O,Bin1020,Bin771,0.74 
O,Bin1020,Bin706,0.60 
O,Bin1020,Bin688,0.80 
O,Bin1020,Bin614,0.74 
O,Bin1020,Bin566,0.67 
O,Bin1020,Bin343,0.73 
O,Bin1020,Bin270,0.64 
O,Bin1020,Bin240,0.51 
O,Bin1020,Bin151,0.55 
O,Bin1020,Bin136,0.61 
O,Bin1020,Bin79,0.72 
O,Bin1020,Bin978,-0.70 
O,Bin1020,Bin537,-0.54 
O,Bin1020,Bin318,-0.69 
O,Bin309,Bin295,0.77 
O,Bin309,Bin291,0.68 
O,Bin309,Bin287,0.74 
O,Bin309,Bin266,0.68 
O,Bin309,Bin258,0.73 
O,Bin309,Bin218,0.79 
O,Bin309,Bin206,0.68 
O,Bin309,Bin147,0.59 
O,Bin309,Bin141,0.69 
O,Bin309,Bin121,0.62 
O,Bin309,Bin103,0.69 
O,Bin309,Bin101,0.75 
O,Bin309,Bin74,0.69 
O,Bin309,Bin18,0.68 
O,Bin737,Bin732,0.74 
O,Bin737,Bin710,0.68 
O,Bin737,Bin684,0.68 
O,Bin737,Bin634,0.68 
O,Bin737,Bin600,0.79 
O,Bin737,Bin575,0.80 
O,Bin737,Bin487,0.76 
O,Bin737,Bin140,0.71 
O,Bin737,Bin139,0.53 
O,Bin737,Bin97,0.90 
O,Bin737,Bin91,0.66 
O,Bin737,Bin521,-0.53 
O,Bin737,Bin308,-0.57 
O,Bin556,Bin308,-0.72 
O,Bin493,Bin470,0.74 
O,Bin493,Bin460,0.75 
O,Bin493,Bin458,0.62 
O,Bin493,Bin433,0.64 
O,Bin493,Bin417,0.82 
O,Bin493,Bin410,0.74 
O,Bin493,Bin390,0.72 
O,Bin493,Bin386,0.77 
O,Bin493,Bin375,0.65 
O,Bin493,Bin289,0.74 
O,Bin493,Bin281,0.73 
O,Bin493,Bin278,0.67 
O,Bin493,Bin204,0.72 
O,Bin493,Bin200,0.74 
O,Bin493,Bin176,0.73 
O,Bin493,Bin172,0.79 
O,Bin493,Bin154,0.73 
O,Bin493,Bin118,0.69 
O,Bin493,Bin68,0.79 
O,Bin493,Bin65,0.72 
O,Bin493,Bin46,0.68 
O,Bin493,Bin19,0.80 
O,Bin493,Bin305,-0.59 
O,Bin1023,Bin1009,0.81 
O,Bin1023,Bin935,0.64 
O,Bin1023,Bin928,0.78 
O,Bin1023,Bin857,0.82 
O,Bin1023,Bin775,0.52 
O,Bin1023,Bin755,0.83 
O,Bin1023,Bin728,0.58 
O,Bin1023,Bin727,0.57 
O,Bin1023,Bin701,0.61 
O,Bin1023,Bin670,0.75 
O,Bin1023,Bin664,0.58 
O,Bin1023,Bin455,0.74 
O,Bin1023,Bin427,0.70 
O,Bin1023,Bin345,0.80 
O,Bin1023,Bin263,0.93 
O,Bin1023,Bin224,0.76 
O,Bin1023,Bin158,0.70 
O,Bin1023,Bin88,0.57 
O,Bin1023,Bin63,0.82 
O,Bin1023,Bin867,-0.55 
O,Bin1023,Bin304,-0.69 
O,Bin1012,Bin1006,0.70 
O,Bin1012,Bin989,0.56 
O,Bin1012,Bin984,0.61 
O,Bin1012,Bin981,0.61 
O,Bin1012,Bin935,0.81 
O,Bin1012,Bin924,0.68 
O,Bin1012,Bin915,0.69 
O,Bin1012,Bin908,0.60 
O,Bin1012,Bin903,0.57 
O,Bin1012,Bin899,0.61 
O,Bin1012,Bin861,0.77 
O,Bin1012,Bin831,0.53 
O,Bin1012,Bin827,0.74 
O,Bin1012,Bin826,0.63 
O,Bin1012,Bin812,0.66 
O,Bin1012,Bin806,0.56 
O,Bin1012,Bin793,0.71 
O,Bin1012,Bin790,0.61 
O,Bin1012,Bin775,0.71 
O,Bin1012,Bin767,0.54 
O,Bin1012,Bin753,0.63 
O,Bin1012,Bin728,0.64 
O,Bin1012,Bin727,0.68 
O,Bin1012,Bin709,0.64 
O,Bin1012,Bin694,0.73 
O,Bin1012,Bin693,0.73 
O,Bin1012,Bin670,0.70 
O,Bin1012,Bin667,0.63 
O,Bin1012,Bin665,0.66 
O,Bin1012,Bin664,0.67 
O,Bin1012,Bin661,0.57 
O,Bin1012,Bin655,0.56 
O,Bin1012,Bin628,0.57 
O,Bin1012,Bin626,0.66 
O,Bin1012,Bin619,0.63 
O,Bin1012,Bin614,0.48 
O,Bin1012,Bin585,0.66 
O,Bin1012,Bin580,0.58 
O,Bin1012,Bin579,0.63 
O,Bin1012,Bin571,0.58 
O,Bin1012,Bin570,0.64 
O,Bin1012,Bin521,0.72 
O,Bin1012,Bin506,0.68 
O,Bin1012,Bin492,0.71 
O,Bin1012,Bin457,0.56 
O,Bin1012,Bin452,0.66 
O,Bin1012,Bin445,0.70 
O,Bin1012,Bin443,0.68 
O,Bin1012,Bin438,0.71 
O,Bin1012,Bin416,0.60 
O,Bin1012,Bin415,0.66 
O,Bin1012,Bin411,0.61 
O,Bin1012,Bin374,0.69 
O,Bin1012,Bin370,0.71 
O,Bin1012,Bin369,0.69 
O,Bin1012,Bin345,0.61 
O,Bin1012,Bin336,0.70 
O,Bin1012,Bin334,0.81 
O,Bin1012,Bin299,0.63 
O,Bin1012,Bin277,0.72 
O,Bin1012,Bin276,0.66 
O,Bin1012,Bin274,0.57 
O,Bin1012,Bin272,0.75 
O,Bin1012,Bin270,0.52 
O,Bin1012,Bin242,0.67 
O,Bin1012,Bin219,0.80 
O,Bin1012,Bin215,0.72 
O,Bin1012,Bin188,0.53 
O,Bin1012,Bin181,0.65 
O,Bin1012,Bin178,0.65 
O,Bin1012,Bin162,0.66 
O,Bin1012,Bin144,0.59 
O,Bin1012,Bin136,0.57 
O,Bin1012,Bin128,0.66 
O,Bin1012,Bin117,0.72 
O,Bin1012,Bin114,0.65 
O,Bin1012,Bin109,0.67 
O,Bin1012,Bin104,0.62 
O,Bin1012,Bin95,0.59 
O,Bin1012,Bin88,0.66 
O,Bin1012,Bin86,0.64 
O,Bin1012,Bin81,0.71 
O,Bin1012,Bin50,0.58 
O,Bin1012,Bin909,-0.64 
O,Bin1012,Bin843,-0.60 
O,Bin1012,Bin837,-0.67 
O,Bin1012,Bin741,-0.55 
O,Bin1012,Bin599,-0.60 
O,Bin1012,Bin479,-0.67 
O,Bin1012,Bin304,-0.61 
O,Bin929,Bin923,0.77 
O,Bin929,Bin861,0.60 
O,Bin929,Bin790,0.75 
O,Bin929,Bin775,0.69 
O,Bin929,Bin667,0.67 
O,Bin929,Bin629,0.73 
O,Bin929,Bin570,0.78 
O,Bin929,Bin530,0.58 
O,Bin929,Bin452,0.73 
O,Bin929,Bin418,0.72 
O,Bin929,Bin385,0.71 
O,Bin929,Bin350,0.69 
O,Bin929,Bin334,0.57 
O,Bin929,Bin289,0.61 
O,Bin929,Bin274,0.71 
O,Bin929,Bin273,0.68 
O,Bin929,Bin242,0.74 
O,Bin929,Bin179,0.70 
O,Bin929,Bin109,0.57 
O,Bin929,Bin2,0.71 
O,Bin929,Bin808,-0.62 
O,Bin929,Bin796,-0.65 
O,Bin929,Bin684,-0.70 
O,Bin929,Bin634,-0.68 
O,Bin929,Bin599,-0.66 
O,Bin929,Bin364,-0.68 
O,Bin929,Bin341,-0.59 
O,Bin929,Bin304,-0.76 
O,Bin579,Bin522,0.74 
O,Bin579,Bin477,0.80 
O,Bin579,Bin370,0.79 
O,Bin579,Bin334,0.78 
O,Bin579,Bin277,0.57 
O,Bin579,Bin276,0.80 
O,Bin579,Bin215,0.64 
O,Bin579,Bin6,0.75 
O,Bin579,Bin318,-0.59 
O,Bin579,Bin304,-0.73 
O,Bin425,Bin417,0.83 
O,Bin425,Bin410,0.80 
O,Bin425,Bin396,0.62 
O,Bin425,Bin390,0.72 
O,Bin425,Bin333,0.71 
O,Bin425,Bin68,0.79 
O,Bin425,Bin304,-0.64 
O,Bin1078,Bin1023,0.67 
O,Bin1078,Bin857,0.63 
O,Bin1078,Bin772,0.74 
O,Bin1078,Bin755,0.66 
O,Bin1078,Bin427,0.84 
O,Bin1078,Bin345,0.55 
O,Bin1078,Bin224,0.70 
O,Bin1078,Bin158,0.86 
O,Bin1078,Bin93,0.56 
O,Bin1078,Bin454,-0.53 
O,Bin1078,Bin301,-0.66 
O,Bin981,Bin915,0.76 
O,Bin981,Bin908,0.75 
O,Bin981,Bin903,0.79 
O,Bin981,Bin831,0.75 
O,Bin981,Bin827,0.75 
O,Bin981,Bin806,0.65 
O,Bin981,Bin793,0.76 
O,Bin981,Bin760,0.75 
O,Bin981,Bin753,0.57 
O,Bin981,Bin727,0.77 
O,Bin981,Bin706,0.75 
O,Bin981,Bin692,0.61 
O,Bin981,Bin667,0.64 
O,Bin981,Bin621,0.73 
O,Bin981,Bin619,0.77 
O,Bin981,Bin598,0.64 
O,Bin981,Bin585,0.69 
O,Bin981,Bin580,0.70 
O,Bin981,Bin579,0.69 
O,Bin981,Bin570,0.74 
O,Bin981,Bin445,0.69 
O,Bin981,Bin443,0.65 
O,Bin981,Bin369,0.74 
O,Bin981,Bin358,0.81 
O,Bin981,Bin335,0.74 
O,Bin981,Bin328,0.80 
O,Bin981,Bin299,0.76 
O,Bin981,Bin277,0.62 
O,Bin981,Bin202,0.58 
O,Bin981,Bin178,0.74 
O,Bin981,Bin162,0.75 
O,Bin981,Bin109,0.78 
O,Bin981,Bin95,0.69 
O,Bin981,Bin71,0.70 
O,Bin981,Bin21,0.75 
O,Bin981,Bin942,-0.65 
O,Bin981,Bin843,-0.61 
O,Bin981,Bin791,-0.62 
O,Bin981,Bin741,-0.57 
O,Bin981,Bin702,-0.61 
O,Bin981,Bin698,-0.54 
O,Bin981,Bin542,-0.61 
O,Bin981,Bin525,-0.65 
O,Bin981,Bin513,-0.67 
O,Bin981,Bin436,-0.59 
O,Bin981,Bin341,-0.59 
O,Bin981,Bin304,-0.69 
O,Bin981,Bin301,-0.64 
O,Bin297,Bin250,0.63 
O,Bin691,Bin670,0.68 
O,Bin691,Bin667,0.66 
O,Bin691,Bin639,0.72 
O,Bin691,Bin626,0.64 
O,Bin691,Bin619,0.64 
O,Bin691,Bin598,0.68 
O,Bin691,Bin590,0.61 
O,Bin691,Bin580,0.60 
O,Bin691,Bin535,0.60 
O,Bin691,Bin506,0.68 
O,Bin691,Bin497,0.76 
O,Bin691,Bin492,0.63 
O,Bin691,Bin465,0.67 
O,Bin691,Bin443,0.61 
O,Bin691,Bin439,0.66 
O,Bin691,Bin438,0.66 
O,Bin691,Bin415,0.71 
O,Bin691,Bin385,0.84 
O,Bin691,Bin369,0.67 
O,Bin691,Bin358,0.58 
O,Bin691,Bin336,0.68 
O,Bin691,Bin328,0.61 
O,Bin691,Bin277,0.59 
O,Bin691,Bin272,0.54 
O,Bin691,Bin259,0.74 
O,Bin691,Bin194,0.64 
O,Bin691,Bin162,0.65 
O,Bin691,Bin148,0.53 
O,Bin691,Bin146,0.81 
O,Bin691,Bin132,0.70 
O,Bin691,Bin125,0.59 
O,Bin691,Bin117,0.72 
O,Bin691,Bin114,0.65 
O,Bin691,Bin95,0.63 
O,Bin691,Bin88,0.81 
O,Bin691,Bin49,0.57 
O,Bin691,Bin21,0.64 
O,Bin691,Bin296,-0.60 
O,Bin628,Bin591,0.60 
O,Bin628,Bin506,0.59 
O,Bin628,Bin449,0.61 
O,Bin628,Bin416,0.68 
O,Bin628,Bin385,0.77 
O,Bin628,Bin343,0.81 
O,Bin628,Bin271,0.62 
O,Bin628,Bin160,0.76 
O,Bin628,Bin54,0.58 
O,Bin628,Bin496,-0.60 
O,Bin628,Bin296,-0.67 
O,Bin347,Bin343,0.54 
O,Bin347,Bin336,0.57 
O,Bin347,Bin335,0.60 
O,Bin347,Bin328,0.66 
O,Bin347,Bin272,0.56 
O,Bin347,Bin234,0.77 
O,Bin347,Bin178,0.51 
O,Bin347,Bin117,0.64 
O,Bin347,Bin95,0.58 
O,Bin347,Bin70,0.74 
O,Bin347,Bin66,0.87 
O,Bin347,Bin31,0.75 
O,Bin347,Bin296,-0.56 
O,Bin770,Bin753,0.67 
O,Bin770,Bin675,0.70 
O,Bin770,Bin606,0.63 
O,Bin770,Bin585,0.63 
O,Bin770,Bin580,0.64 
O,Bin770,Bin445,0.58 
O,Bin770,Bin439,0.57 
O,Bin770,Bin374,0.62 
O,Bin770,Bin361,0.65 
O,Bin770,Bin360,0.69 
O,Bin770,Bin351,0.72 
O,Bin770,Bin299,0.63 
O,Bin770,Bin262,0.65 
O,Bin770,Bin178,0.64 
O,Bin770,Bin160,0.65 
O,Bin770,Bin123,0.56 
O,Bin770,Bin114,0.67 
O,Bin770,Bin109,0.67 
O,Bin770,Bin99,0.60 
O,Bin770,Bin95,0.67 
O,Bin770,Bin90,0.67 
O,Bin770,Bin40,0.74 
O,Bin770,Bin294,-0.54 
O,Bin476,Bin465,0.64 
O,Bin476,Bin459,0.73 
O,Bin476,Bin450,0.69 
O,Bin476,Bin448,0.67 
O,Bin476,Bin338,0.72 
O,Bin476,Bin271,0.73 
O,Bin476,Bin160,0.77 
O,Bin476,Bin63,0.67 
O,Bin476,Bin40,0.79 
O,Bin476,Bin294,-0.58 
O,Bin363,Bin361,0.75 
O,Bin363,Bin358,0.60 
O,Bin363,Bin356,0.60 
O,Bin363,Bin351,0.70 
O,Bin363,Bin350,0.73 
O,Bin363,Bin346,0.66 
O,Bin363,Bin343,0.71 
O,Bin363,Bin336,0.73 
O,Bin363,Bin215,0.62 
O,Bin363,Bin181,0.71 
O,Bin363,Bin178,0.69 
O,Bin363,Bin162,0.63 
O,Bin363,Bin151,0.66 
O,Bin363,Bin142,0.71 
O,Bin363,Bin117,0.72 
O,Bin363,Bin109,0.70 
O,Bin363,Bin99,0.72 
O,Bin363,Bin98,0.69 
O,Bin363,Bin95,0.68 
O,Bin363,Bin90,0.61 
O,Bin363,Bin84,0.69 
O,Bin363,Bin318,-0.66 
O,Bin363,Bin308,-0.57 
O,Bin363,Bin294,-0.61 
O,Bin818,Bin794,0.49 
O,Bin818,Bin775,0.57 
O,Bin818,Bin760,0.60 
O,Bin818,Bin757,0.50 
O,Bin818,Bin753,0.58 
O,Bin818,Bin727,0.69 
O,Bin818,Bin709,0.51 
O,Bin818,Bin670,0.61 
O,Bin818,Bin621,0.63 
O,Bin818,Bin585,0.63 
O,Bin818,Bin439,0.64 
O,Bin818,Bin416,0.56 
O,Bin818,Bin415,0.57 
O,Bin818,Bin358,0.68 
O,Bin818,Bin345,0.62 
O,Bin818,Bin336,0.57 
O,Bin818,Bin335,0.57 
O,Bin818,Bin328,0.64 
O,Bin818,Bin299,0.74 
O,Bin818,Bin194,0.55 
O,Bin818,Bin181,0.61 
O,Bin818,Bin178,0.62 
O,Bin818,Bin162,0.59 
O,Bin818,Bin146,0.56 
O,Bin818,Bin117,0.70 
O,Bin818,Bin109,0.69 
O,Bin818,Bin49,0.59 
O,Bin818,Bin4,0.68 
O,Bin818,Bin544,-0.57 
O,Bin818,Bin496,-0.51 
O,Bin818,Bin479,-0.60 
O,Bin818,Bin474,-0.58 
O,Bin818,Bin456,-0.56 
O,Bin818,Bin291,-0.53 
O,Bin781,Bin757,0.62 
O,Bin781,Bin595,0.71 
O,Bin781,Bin522,0.72 
O,Bin781,Bin492,0.60 
O,Bin781,Bin477,0.66 
O,Bin781,Bin457,0.55 
O,Bin781,Bin438,0.62 
O,Bin781,Bin418,0.54 
O,Bin781,Bin416,0.62 
O,Bin781,Bin370,0.76 
O,Bin781,Bin356,0.67 
O,Bin781,Bin344,0.54 
O,Bin781,Bin343,0.64 
O,Bin781,Bin334,0.74 
O,Bin781,Bin277,0.68 
O,Bin781,Bin219,0.61 
O,Bin781,Bin181,0.50 
O,Bin781,Bin123,0.62 
O,Bin781,Bin117,0.51 
O,Bin781,Bin95,0.61 
O,Bin781,Bin21,0.60 
O,Bin781,Bin6,0.73 
O,Bin781,Bin288,-0.59 
O,Bin528,Bin515,0.71 
O,Bin528,Bin493,0.77 
O,Bin528,Bin491,0.79 
O,Bin528,Bin470,0.81 
O,Bin528,Bin460,0.81 
O,Bin528,Bin417,0.89 
O,Bin528,Bin410,0.82 
O,Bin528,Bin393,0.81 
O,Bin528,Bin390,0.78 
O,Bin528,Bin386,0.82 
O,Bin528,Bin375,0.73 
O,Bin528,Bin356,0.61 
O,Bin528,Bin333,0.81 
O,Bin528,Bin313,0.62 
O,Bin528,Bin289,0.66 
O,Bin528,Bin282,0.71 
O,Bin528,Bin281,0.81 
O,Bin528,Bin280,0.82 
O,Bin528,Bin269,0.57 
O,Bin528,Bin211,0.68 
O,Bin528,Bin200,0.70 
O,Bin528,Bin176,0.72 
O,Bin528,Bin172,0.78 
O,Bin528,Bin154,0.85 
O,Bin528,Bin118,0.76 
O,Bin528,Bin93,0.75 
O,Bin528,Bin68,0.73 
O,Bin528,Bin65,0.82 
O,Bin528,Bin50,0.64 
O,Bin528,Bin47,0.65 
O,Bin528,Bin46,0.85 
O,Bin528,Bin45,0.57 
O,Bin528,Bin19,0.71 
O,Bin528,Bin329,-0.52 
O,Bin528,Bin285,-0.57 
O,Bin376,Bin281,-0.62 
O,Bin280,Bin269,0.68 
O,Bin280,Bin265,0.60 
O,Bin280,Bin225,0.72 
O,Bin280,Bin200,0.73 
O,Bin280,Bin176,0.77 
O,Bin280,Bin172,0.75 
O,Bin280,Bin154,0.83 
O,Bin280,Bin118,0.77 
O,Bin280,Bin104,0.68 
O,Bin280,Bin93,0.80 
O,Bin280,Bin81,0.69 
O,Bin280,Bin68,0.79 
O,Bin280,Bin65,0.85 
O,Bin280,Bin47,0.64 
O,Bin280,Bin46,0.76 
O,Bin280,Bin19,0.78 
O,Bin280,Bin2,0.67 
O,Bin279,Bin130,0.89 
O,Bin279,Bin112,0.79 
O,Bin278,Bin229,0.66 
O,Bin278,Bin211,0.67 
O,Bin278,Bin193,0.61 
O,Bin278,Bin192,0.72 
O,Bin278,Bin176,0.81 
O,Bin278,Bin106,0.81 
O,Bin278,Bin65,0.64 
O,Bin278,Bin47,0.64 
O,Bin276,Bin272,0.65 
O,Bin276,Bin215,0.78 
O,Bin276,Bin136,0.52 
O,Bin276,Bin6,0.72 
O,Bin979,Bin977,0.66 
O,Bin979,Bin959,0.73 
O,Bin979,Bin941,0.64 
O,Bin979,Bin886,0.68 
O,Bin979,Bin873,0.78 
O,Bin979,Bin836,0.74 
O,Bin979,Bin824,0.75 
O,Bin979,Bin813,0.69 
O,Bin979,Bin811,0.72 
O,Bin979,Bin787,0.74 
O,Bin979,Bin765,0.63 
O,Bin979,Bin762,0.71 
O,Bin979,Bin723,0.71 
O,Bin979,Bin705,0.64 
O,Bin979,Bin672,0.70 
O,Bin979,Bin623,0.69 
O,Bin979,Bin601,0.68 
O,Bin979,Bin574,0.81 
O,Bin979,Bin567,0.67 
O,Bin979,Bin551,0.72 
O,Bin979,Bin544,0.71 
O,Bin979,Bin503,0.72 
O,Bin979,Bin490,0.67 
O,Bin979,Bin484,0.76 
O,Bin979,Bin454,0.71 
O,Bin979,Bin421,0.77 
O,Bin979,Bin413,0.75 
O,Bin979,Bin362,0.75 
O,Bin979,Bin329,0.73 
O,Bin979,Bin323,0.65 
O,Bin979,Bin309,0.61 
O,Bin979,Bin295,0.71 
O,Bin979,Bin291,0.80 
O,Bin979,Bin266,0.63 
O,Bin979,Bin218,0.63 
O,Bin979,Bin214,0.73 
O,Bin979,Bin206,0.78 
O,Bin979,Bin182,0.62 
O,Bin979,Bin141,0.58 
O,Bin979,Bin101,0.65 
O,Bin979,Bin77,0.68 
O,Bin979,Bin74,0.75 
O,Bin979,Bin18,0.65 
O,Bin979,Bin3,0.61 
O,Bin979,Bin704,-0.59 
O,Bin979,Bin693,-0.62 
O,Bin979,Bin414,-0.61 
O,Bin979,Bin321,-0.62 
O,Bin979,Bin274,-0.57 
O,Bin272,Bin234,0.55 
O,Bin272,Bin215,0.71 
O,Bin272,Bin181,0.63 
O,Bin272,Bin178,0.66 
O,Bin272,Bin162,0.64 
O,Bin272,Bin117,0.69 
O,Bin272,Bin114,0.67 
O,Bin272,Bin109,0.66 
O,Bin272,Bin95,0.59 
O,Bin272,Bin66,0.52 
O,Bin272,Bin21,0.68 
O,Bin462,Bin272,-0.60 
O,Bin271,Bin230,0.68 
O,Bin271,Bin160,0.62 
O,Bin271,Bin116,0.69 
O,Bin271,Bin79,0.67 
O,Bin271,Bin61,0.62 
O,Bin271,Bin53,0.81 
O,Bin271,Bin30,0.76 
O,Bin271,Bin12,0.63 
O,Bin271,Bin8,0.55 
O,Bin760,Bin753,0.66 
O,Bin760,Bin727,0.74 
O,Bin760,Bin709,0.73 
O,Bin760,Bin706,0.85 
O,Bin760,Bin692,0.72 
O,Bin760,Bin675,0.69 
O,Bin760,Bin665,0.69 
O,Bin760,Bin653,0.62 
O,Bin760,Bin621,0.78 
O,Bin760,Bin619,0.68 
O,Bin760,Bin585,0.68 
O,Bin760,Bin580,0.65 
O,Bin760,Bin570,0.70 
O,Bin760,Bin558,0.79 
O,Bin760,Bin492,0.74 
O,Bin760,Bin445,0.66 
O,Bin760,Bin444,0.66 
O,Bin760,Bin443,0.68 
O,Bin760,Bin439,0.58 
O,Bin760,Bin438,0.89 
O,Bin760,Bin416,0.70 
O,Bin760,Bin369,0.71 
O,Bin760,Bin358,0.78 
O,Bin760,Bin351,0.71 
O,Bin760,Bin345,0.67 
O,Bin760,Bin338,0.73 
O,Bin760,Bin336,0.75 
O,Bin760,Bin335,0.80 
O,Bin760,Bin328,0.83 
O,Bin760,Bin299,0.69 
O,Bin760,Bin228,0.63 
O,Bin760,Bin215,0.72 
O,Bin760,Bin196,0.65 
O,Bin760,Bin194,0.76 
O,Bin760,Bin181,0.69 
O,Bin760,Bin178,0.76 
O,Bin760,Bin162,0.79 
O,Bin760,Bin161,0.71 
O,Bin760,Bin157,0.74 
O,Bin760,Bin146,0.66 
O,Bin760,Bin142,0.66 
O,Bin760,Bin139,0.66 
O,Bin760,Bin128,0.69 
O,Bin760,Bin126,0.53 
O,Bin760,Bin123,0.65 
O,Bin760,Bin117,0.82 
O,Bin760,Bin114,0.61 
O,Bin760,Bin113,0.60 
O,Bin760,Bin109,0.77 
O,Bin760,Bin100,0.62 
O,Bin760,Bin98,0.66 
O,Bin760,Bin95,0.79 
O,Bin760,Bin89,0.71 
O,Bin760,Bin88,0.66 
O,Bin760,Bin87,0.61 
O,Bin760,Bin84,0.67 
O,Bin760,Bin71,0.74 
O,Bin760,Bin49,0.56 
O,Bin760,Bin21,0.72 
O,Bin760,Bin4,0.64 
O,Bin760,Bin735,-0.57 
O,Bin760,Bin503,-0.60 
O,Bin760,Bin479,-0.63 
O,Bin760,Bin474,-0.50 
O,Bin760,Bin325,-0.61 
O,Bin760,Bin266,-0.66 
O,Bin350,Bin347,0.53 
O,Bin350,Bin345,0.52 
O,Bin350,Bin336,0.67 
O,Bin350,Bin321,0.68 
O,Bin350,Bin282,0.65 
O,Bin350,Bin280,0.62 
O,Bin350,Bin274,0.66 
O,Bin350,Bin272,0.76 
O,Bin350,Bin265,0.63 
O,Bin350,Bin225,0.67 
O,Bin350,Bin126,0.58 
O,Bin350,Bin117,0.62 
O,Bin350,Bin114,0.60 
O,Bin350,Bin109,0.57 
O,Bin350,Bin20,0.60 
O,Bin350,Bin2,0.78 
O,Bin350,Bin309,-0.63 
O,Bin350,Bin266,-0.56 
O,Bin762,Bin751,0.83 
O,Bin762,Bin672,0.75 
O,Bin762,Bin623,0.88 
O,Bin762,Bin601,0.63 
O,Bin762,Bin578,0.69 
O,Bin762,Bin574,0.73 
O,Bin762,Bin567,0.89 
O,Bin762,Bin563,0.69 
O,Bin762,Bin562,0.63 
O,Bin762,Bin561,0.87 
O,Bin762,Bin551,0.79 
O,Bin762,Bin503,0.69 
O,Bin762,Bin490,0.86 
O,Bin762,Bin484,0.72 
O,Bin762,Bin440,0.66 
O,Bin762,Bin421,0.77 
O,Bin762,Bin413,0.73 
O,Bin762,Bin394,0.75 
O,Bin762,Bin362,0.72 
O,Bin762,Bin340,0.70 
O,Bin762,Bin323,0.64 
O,Bin762,Bin309,0.63 
O,Bin762,Bin295,0.77 
O,Bin762,Bin291,0.71 
O,Bin762,Bin287,0.75 
O,Bin762,Bin266,0.57 
O,Bin762,Bin206,0.78 
O,Bin762,Bin152,0.69 
O,Bin762,Bin115,0.74 
O,Bin762,Bin79,0.65 
O,Bin762,Bin77,0.68 
O,Bin762,Bin74,0.89 
O,Bin762,Bin39,0.81 
O,Bin762,Bin13,0.69 
O,Bin762,Bin6,0.59 
O,Bin762,Bin508,-0.61 
O,Bin762,Bin422,-0.68 
O,Bin762,Bin265,-0.55 
O,Bin1075,Bin1049,0.68 
O,Bin1075,Bin1019,0.72 
O,Bin1075,Bin1012,0.66 
O,Bin1075,Bin1006,0.62 
O,Bin1075,Bin981,0.61 
O,Bin1075,Bin974,0.62 
O,Bin1075,Bin948,0.69 
O,Bin1075,Bin935,0.70 
O,Bin1075,Bin934,0.67 
O,Bin1075,Bin933,0.69 
O,Bin1075,Bin915,0.61 
O,Bin1075,Bin903,0.65 
O,Bin1075,Bin893,0.60 
O,Bin1075,Bin861,0.64 
O,Bin1075,Bin831,0.61 
O,Bin1075,Bin827,0.66 
O,Bin1075,Bin822,0.60 
O,Bin1075,Bin812,0.75 
O,Bin1075,Bin803,0.58 
O,Bin1075,Bin793,0.68 
O,Bin1075,Bin771,0.63 
O,Bin1075,Bin760,0.73 
O,Bin1075,Bin757,0.67 
O,Bin1075,Bin753,0.62 
O,Bin1075,Bin751,0.65 
O,Bin1075,Bin727,0.70 
O,Bin1075,Bin723,0.69 
O,Bin1075,Bin709,0.73 
O,Bin1075,Bin706,0.70 
O,Bin1075,Bin692,0.68 
O,Bin1075,Bin675,0.70 
O,Bin1075,Bin639,0.62 
O,Bin1075,Bin624,0.71 
O,Bin1075,Bin621,0.66 
O,Bin1075,Bin619,0.60 
O,Bin1075,Bin598,0.68 
O,Bin1075,Bin585,0.64 
O,Bin1075,Bin580,0.71 
O,Bin1075,Bin571,0.67 
O,Bin1075,Bin558,0.67 
O,Bin1075,Bin555,0.70 
O,Bin1075,Bin445,0.65 
O,Bin1075,Bin443,0.65 
O,Bin1075,Bin438,0.73 
O,Bin1075,Bin369,0.66 
O,Bin1075,Bin363,0.66 
O,Bin1075,Bin358,0.63 
O,Bin1075,Bin351,0.66 
O,Bin1075,Bin347,0.55 
O,Bin1075,Bin343,0.66 
O,Bin1075,Bin336,0.69 
O,Bin1075,Bin335,0.65 
O,Bin1075,Bin328,0.64 
O,Bin1075,Bin299,0.61 
O,Bin1075,Bin277,0.68 
O,Bin1075,Bin270,0.69 
O,Bin1075,Bin259,0.69 
O,Bin1075,Bin258,0.68 
O,Bin1075,Bin215,0.68 
O,Bin1075,Bin194,0.65 
O,Bin1075,Bin188,0.68 
O,Bin1075,Bin181,0.51 
O,Bin1075,Bin178,0.61 
O,Bin1075,Bin162,0.64 
O,Bin1075,Bin161,0.61 
O,Bin1075,Bin147,0.67 
O,Bin1075,Bin146,0.73 
O,Bin1075,Bin144,0.65 
O,Bin1075,Bin139,0.64 
O,Bin1075,Bin136,0.69 
O,Bin1075,Bin117,0.76 
O,Bin1075,Bin114,0.66 
O,Bin1075,Bin113,0.65 
O,Bin1075,Bin109,0.76 
O,Bin1075,Bin101,0.67 
O,Bin1075,Bin95,0.68 
O,Bin1075,Bin89,0.63 
O,Bin1075,Bin88,0.63 
O,Bin1075,Bin84,0.69 
O,Bin1075,Bin71,0.67 
